source_id,target_id,target_name,target_name_cn,relation_type,same_series,group
72109,95010,Free!-Eternal Summer-,,续集,1,main
72266,191302,ガールズ＆パンツァー 最終章 第1話,少女与战车 最终章 第1话,续集,1,main
72266,139475,不肖・秋山優花里の戦車講座,不才・秋山优花里的战车讲座,衍生,1,extra
72266,40310,ガールズ＆パンツァー,少女与战车,前传,1,main
72266,96130,ガールズ＆パンツァー これが本当のアンツィオ戦です!,少女与战车 这次是真正的安齐奥战！,前传,1,main
72266,292449,ガールズ＆パンツァー 第63回戦車道全国高校生大会 総集編,少女与战车 第63回战车道全国高校生大会 总集篇,前传,1,main
72297,438747,憨八龟的故事第二部拯救王子,,续集,1,main
72299,81421,東方霊々夢,东方灵灵梦,续集,1,main
72359,184151,劇場版 はいからさんが通る 前編 ～紅緒、花の17歳～,剧场版 窈窕淑女 前篇 ～红绪、花样的17岁～,不同演绎,0,alt
72414,1939,テニスの王子様,网球王子,主线故事,1,main
72414,20925,劇場版 テニスの王子様 二人のサムライ The First Game,网球王子剧场版 二人的武士,其他,0,other
72651,38758,イナズマイレブンGO クロノ・ストーン,闪电十一人GO 时空之石,前传,1,main
72753,2789,らんま1/2,乱马1/2,主线故事,1,main
72767,24790,男子高校生の日常,男子高中生的日常,主线故事,1,main
72915,3811,遙かなる時空の中で3 終わりなき運命,遥远时空中3 无尽的命运,不同演绎,0,alt
72941,168204,宇宙パトロールルル子,宇宙巡警露露子,角色出演,1,extra
72942,29648,中二病でも恋がしたい！,中二病也要谈恋爱！,前传,1,main
72942,91651,中二病でも恋がしたい！戀 Lite,中二病也要谈恋爱！恋 Lite,衍生,1,extra
72942,215425,映画 中二病でも恋がしたい！ -Take On Me-,电影 中二病也要谈恋爱！ -Take On Me-,续集,1,main
72946,21580,マケン姫っ!,魔具少女！,前传,1,main
72946,35988,マケン姫っ! OAD,魔具少女！OAD,番外篇,1,extra
73083,129844,ダイヤのA -SECOND SEASON-,钻石王牌 第二季,续集,1,main
73083,108595,ダイヤのA OAD,钻石王牌 OAD,番外篇,1,extra
73259,18613,円盤皇女ワるきゅーレ 星霊節の花嫁,圆盘皇女 星灵节的新娘,前传,1,main
73260,4383,円盤皇女ワるきゅーレ,圆盘皇女,主线故事,1,main
73440,83915,勇者になれなかった俺はしぶしぶ就職を決意しました。 OAD,当不成勇者的我，只好认真找工作了。 OAD,番外篇,1,extra
73712,23686,ソードアート・オンライン,刀剑神域,主线故事,1,main
73712,84866,ソードアート・オンライン Extra Edition,刀剑神域 Extra Edition,主线故事,1,main
73712,185771,そーどあーと・おふらいん つー,掉线神域 第二季,续集,1,main
73828,10829,とある飛空士への追憶,对某飞行员的追忆,相同世界观,0,universe
73920,56091,翠星のガルガンティア,翠星之加尔刚蒂亚,主线故事,1,main
74243,20056,The Avengers: Earth's Mightiest Heroes!  Season 1,复仇者：世上最强英雄组合 第一季,不同世界观,0,universe
74243,38212,Ultimate Spider-Man Season 1,终极蜘蛛侠 第一季,相同世界观,0,universe
74243,115007,Marvel's Avengers Assemble Season 2,复仇者集结 第二季,续集,1,main
74243,210324,マーベル フューチャー・アベンジャーズ,漫威未来复仇者,不同世界观,0,universe
74243,226642,Hulk and the Agents of S.M.A.S.H. Season 1,浩克与海扁特工队 第一季,相同世界观,0,universe
74243,226721,Marvel Super Hero Adventures: Frost Fight!,漫威超级英雄大冒险之冰霜大作战,相同世界观,0,universe
74243,226722,Marvel's Hulk: Where Monsters Dwell,绿巨人与怪物,相同世界观,0,universe
74243,481359,The Avengers: United They Stand,复仇者联盟:团结一致,不同世界观,0,universe
74517,475818,ジェネレーション オブ カオス ネクスト~誓いのペンダント~,混沌时代~誓言的吊坠~,前传,1,main
74519,74520,Riki-Oh 2 滅びの子,力王 2 毁灭之子,续集,1,main
74520,74519,RIKI-OH 等括地獄,力王 等括地狱,前传,1,main
74531,53788,宇宙戦艦ヤマト2,宇宙战舰大和号2,前传,1,main
74531,74532,ヤマトよ永遠に,永远的大和号,续集,1,main
74531,74535,宇宙戦艦ヤマト,宇宙战舰大和号 剧场版,前传,1,main
74531,319390,宇宙戦艦ヤマト2205 新たなる旅立ち 前章 -TAKE OFF-,宇宙战舰大和号2205 新的旅程 前篇 -TAKE OFF-,不同演绎,0,alt
74531,352905,宇宙戦艦ヤマト2205 新たなる旅立ち 後章 -STASHA-,宇宙战舰大和号2205 新的旅程 后篇 -STASHA-,不同演绎,0,alt
74532,53898,宇宙戦艦ヤマトIII,宇宙战舰大和号3,续集,1,main
74532,74531,宇宙戦艦ヤマト 新たなる旅立ち,宇宙战舰大和号 新的旅程,前传,1,main
74532,366256,ヤマトよ永遠に REBEL3199 第一章 黒の侵略,永远的大和号 REBEL3199 第一章 黑之侵略,不同演绎,0,alt
74533,53788,宇宙戦艦ヤマト2,宇宙战舰大和号2,不同演绎,0,alt
74533,74535,宇宙戦艦ヤマト,宇宙战舰大和号 剧场版,前传,1,main
74533,246898,宇宙戦艦ヤマト2202 愛の戦士たち,宇宙战舰大和号2202 爱的战士们,不同演绎,0,alt
74534,3483,宇宙戦艦ヤマト 復活篇,宇宙战舰大和号 复活编,续集,1,main
74534,53898,宇宙戦艦ヤマトIII,宇宙战舰大和号3,前传,1,main
74534,620108,宇宙戦艦ヤマト 完結編 70mm版,宇宙战舰大和号 完结篇 70mm版,不同演绎,0,alt
74535,10393,宇宙戦艦ヤマト,宇宙战舰大和号,全集,1,skip
74535,74533,さらば宇宙戦艦ヤマト 愛の戦士たち,再见宇宙战舰大和号 爱的战士们,续集,1,main
74542,46036,ブラック・ジャック,怪医黑杰克,不同演绎,0,alt
74542,52787,ブラック・ジャック OVA,怪医黑杰克 OVA,主线故事,1,main
74542,120067,ブラック・ジャック OVA FINAL,怪医黑杰克 完结篇,主线故事,1,main
74542,80918,ブラック・ジャック21,怪医黑杰克21,不同演绎,0,alt
74625,21942,幻想万華鏡 春雪異変の章 ～『東方妖々夢』より～,幻想万华镜 春雪异变之章,前传,1,main
74625,134543,幻想万華鏡 花の異変の章 ～『東方花映塚』より～,幻想万华镜 花之异变之章,续集,1,main
74628,114758,ニセコイ:,伪恋：,续集,1,main
74628,104196,ニセコイ OAD,伪恋 OAD,番外篇,1,extra
74659,41568,ちはやふる2,歌牌情缘 第二季,主线故事,1,main
74663,122767,霧くまs,雾熊s,衍生,1,extra
74663,107099,劇場版 蒼き鋼のアルペジオ -アルス・ノヴァ- DC,苍蓝钢铁的琶音 DC,续集,1,main
74755,103813,LOVE STAGE!! OAD,,续集,1,main
74901,24837,魁拔II 大战元泱界,,前传,1,main
74901,108918,魁拔妖侠传,魁拔妖侠传,衍生,1,extra
74901,136605,最后的魁拔,,续集,1,main
74930,74932,ヴァイス・サヴァイヴ,Weiss Survive,前传,1,main
75184,147056,21エモン 宇宙いけ!裸足のプリンセス,21卫门 去宇宙! 赤脚的公主,番外篇,1,extra
75184,312001,21エモン 宇宙へいらっしゃい!,21卫门：欢迎来到宇宙!,番外篇,1,extra
75521,29648,中二病でも恋がしたい！,中二病也要谈恋爱！,全集,1,skip
75521,72942,中二病でも恋がしたい！戀,中二病也要谈恋爱！恋,续集,1,main
75533,233,劇場版 空の境界 第一章 俯瞰風景,剧场版 空之境界 第一章 俯瞰风景,全集,1,skip
75533,812,劇場版 空の境界 第二章 殺人考察(前),剧场版 空之境界 第二章 杀人考察（前）,全集,1,skip
75533,767,劇場版 空の境界 第三章 痛覚残留,剧场版 空之境界 第三章 痛觉残留,全集,1,skip
75533,766,劇場版 空の境界 第四章 伽藍の洞,剧场版 空之境界 第四章 伽蓝之洞,全集,1,skip
75533,1333,劇場版 空の境界 第五章 矛盾螺旋,剧场版 空之境界 第五章 矛盾螺旋,全集,1,skip
75533,2225,劇場版 空の境界 第六章 忘却録音,剧场版 空之境界 第六章 忘却录音,全集,1,skip
75533,3423,劇場版 空の境界 第七章 殺人考察(後),剧场版 空之境界 第七章 杀人考察（后）,全集,1,skip
75568,417975,Ernest et Celestine 2: Le Voyage en Charabie,艾特熊和赛娜鼠2：吉波利塔之旅,续集,1,main
75855,53774,エースをねらえ!,网球甜心,全集,1,skip
75899,56842,劇場版ポケットモンスター ベストウイッシュ 神速のゲノセクト ミュウツー覚醒,剧场版宝可梦 超级愿望: 神速的盖诺赛克特 超梦觉醒,续集,1,main
75989,107199,ラブライブ! The School Idol Movie,Love Live! 学园偶像 电影,续集,1,main
75989,49294,ラブライブ!,Love Live!,前传,1,main
76194,16235,未来日記,未来日记,前传,1,main
76319,33491,South Park Season 16,南方公园 第16季,前传,1,main
76319,114161,South Park Season 18,南方公园 第18季,续集,1,main
76325,228254,デート・ア・ライブⅢ,约会大作战 第三季,续集,1,main
76325,49131,デート・ア・ライブ,约会大作战,前传,1,main
76325,98693,デート・ア・ライブ OAD,约会大作战 OAD,番外篇,1,extra
76325,106060,劇場版 デート・ア・ライブ 万由里ジャッジメント,剧场版 约会大作战 万由里裁决,番外篇,1,extra
